id_viewed;race_viewed;channel_viewed;unique_social_media_handles;province_viewed;gender_viewed;age_viewed;most_viewed_channel;duration_time
1;black;1;1;North West;male;25;Trace TV;2025-11-18T00:37:36.000Z
1;white;1;1;Kwazulu Natal;male;35;Trace TV;2025-11-18T00:37:36.000Z
1;black;1;1;Limpopo;male;42;SuperSport Blitz;2025-11-18T00:37:30.000Z
1;black;1;1;Gauteng;male;24;Trace TV;2025-11-18T00:37:27.000Z
1;black;1;1;Free State;male;21;Boomerang;2025-11-18T00:37:25.000Z
1;indian_asian;1;1;Kwazulu Natal;male;40;ICC Cricket World Cup 2011;2025-11-18T00:37:24.000Z
1;None;1;1;Mpumalanga;male;34;CNN;2025-11-18T00:37:20.000Z
1;None;1;1;Western Cape;male;22;Trace TV;2025-11-18T00:37:15.000Z
1;black;1;1;Western Cape;male;24;Channel O;2025-11-18T00:37:12.000Z
1;coloured;1;1;Western Cape;male;36;Boomerang;2025-11-18T00:37:03.000Z
1;black;1;1;Free State;male;23;Channel O;2025-11-18T00:37:00.000Z
1;coloured;1;1;Western Cape;male;28;Trace TV;2025-11-18T00:36:54.000Z
1;None;1;1;Gauteng;female;33;Boomerang;2025-11-18T00:36:37.000Z
1;coloured;1;1;Western Cape;female;36;Boomerang;2025-11-18T00:36:36.000Z
1;coloured;1;1;Free State;male;36;ICC Cricket World Cup 2011;2025-11-18T00:36:30.000Z
1;white;1;1;Eastern Cape;male;27;Supersport Live Events;2025-11-18T00:36:26.000Z
1;black;1;1;Kwazulu Natal;male;30;Supersport Live Events;2025-11-18T00:36:22.000Z
1;black;1;1;Eastern Cape;female;33;Cartoon Network;2025-11-18T00:36:21.000Z
1;white;1;1;Limpopo;male;22;Supersport Live Events;2025-11-18T00:36:20.000Z
1;indian_asian;1;1;Kwazulu Natal;male;31;Supersport Live Events;2025-11-18T00:36:18.000Z
1;white;1;1;Kwazulu Natal;male;38;Cartoon Network;2025-11-18T00:36:15.000Z
1;black;1;1;Gauteng;male;36;Supersport Live Events;2025-11-18T00:36:10.000Z
1;indian_asian;1;1;Kwazulu Natal;male;33;Supersport Live Events;2025-11-18T00:36:10.000Z
1;black;1;1;North West;male;30;Cartoon Network;2025-11-18T00:36:00.000Z
1;black;1;1;Northern Cape;male;39;CNN;2025-11-18T00:35:50.000Z
1;indian_asian;1;1;Gauteng;male;36;ICC Cricket World Cup 2011;2025-11-18T00:35:50.000Z
1;black;1;1;Gauteng;male;51;Channel O;2025-11-18T00:35:48.000Z
1;white;1;1;Gauteng;male;31;Supersport Live Events;2025-11-18T00:35:42.000Z
1;black;1;1;Gauteng;male;27;Supersport Live Events;2025-11-18T00:35:42.000Z
1;coloured;1;1;Western Cape;male;59;Trace TV;2025-11-18T00:35:39.000Z
1;indian_asian;1;1;Limpopo;male;28;Supersport Live Events;2025-11-18T00:35:32.000Z
1;None;1;1;Western Cape;male;26;Boomerang;2025-11-18T00:35:31.000Z
1;indian_asian;1;1;Kwazulu Natal;male;35;Trace TV;2025-11-18T00:35:27.000Z
1;white;1;1;Gauteng;female;33;Supersport Live Events;2025-11-18T00:35:26.000Z
1;black;1;1;Gauteng;male;37;Boomerang;2025-11-18T00:35:24.000Z
1;black;1;1;Kwazulu Natal;male;33;Channel O;2025-11-18T00:35:24.000Z
1;white;1;1;Gauteng;male;41;Cartoon Network;2025-11-18T00:35:23.000Z
1;black;1;1;Gauteng;male;31;Channel O;2025-11-18T00:35:21.000Z
1;indian_asian;1;1;Limpopo;male;30;SuperSport Blitz;2025-11-18T00:35:06.000Z
1;indian_asian;1;1;Gauteng;male;24;ICC Cricket World Cup 2011;2025-11-18T00:35:02.000Z
1;white;1;1;Western Cape;male;51;CNN;2025-11-18T00:34:59.000Z
1;coloured;1;1;Gauteng;male;27;ICC Cricket World Cup 2011;2025-11-18T00:34:54.000Z
1;black;1;1;Gauteng;male;35;ICC Cricket World Cup 2011;2025-11-18T00:34:54.000Z
1;None;1;1;Western Cape;male;39;Supersport Live Events;2025-11-18T00:34:42.000Z
1;black;1;1;Kwazulu Natal;male;30;ICC Cricket World Cup 2011;2025-11-18T00:34:36.000Z
1;indian_asian;1;1;Mpumalanga;male;38;Supersport Live Events;2025-11-18T00:34:36.000Z
1;indian_asian;1;1;Limpopo;male;35;Supersport Live Events;2025-11-18T00:34:32.000Z
1;indian_asian;1;1;Mpumalanga;male;30;ICC Cricket World Cup 2011;2025-11-18T00:34:26.000Z
1;black;1;1;Kwazulu Natal;male;33;Supersport Live Events;2025-11-18T00:34:22.000Z
1;indian_asian;1;1;Limpopo;male;30;ICC Cricket World Cup 2011;2025-11-18T00:34:22.000Z
1;indian_asian;1;1;Free State;male;23;ICC Cricket World Cup 2011;2025-11-18T00:34:12.000Z
1;black;1;1;Gauteng;male;30;CNN;2025-11-18T00:34:10.000Z
1;white;1;1;Gauteng;male;42;Supersport Live Events;2025-11-18T00:34:10.000Z
1;black;1;1;Mpumalanga;male;21;Supersport Live Events;2025-11-18T00:34:06.000Z
1;indian_asian;1;1;Kwazulu Natal;male;18;Supersport Live Events;2025-11-18T00:34:06.000Z
1;coloured;1;1;Western Cape;male;40;Cartoon Network;2025-11-18T00:34:06.000Z
1;black;1;1;Free State;male;21;Supersport Live Events;2025-11-18T00:34:06.000Z
1;indian_asian;1;1;Gauteng;male;32;ICC Cricket World Cup 2011;2025-11-18T00:34:02.000Z
1;black;1;1;Gauteng;male;42;Supersport Live Events;2025-11-18T00:33:58.000Z
1;black;1;1;Mpumalanga;male;22;Trace TV;2025-11-18T00:33:57.000Z
1;black;1;1;Northern Cape;female;39;Cartoon Network;2025-11-18T00:33:53.000Z
1;black;1;1;Limpopo;male;23;Trace TV;2025-11-18T00:33:51.000Z
1;black;1;1;Gauteng;male;45;Cartoon Network;2025-11-18T00:33:47.000Z
1;white;1;1;Free State;male;30;ICC Cricket World Cup 2011;2025-11-18T00:33:42.000Z
1;coloured;1;1;Eastern Cape;male;44;SuperSport Blitz;2025-11-18T00:33:40.000Z
1;None;1;1;Eastern Cape;male;48;SuperSport Blitz;2025-11-18T00:33:38.000Z
1;white;1;1;Gauteng;male;29;Supersport Live Events;2025-11-18T00:33:34.000Z
1;black;1;1;North West;male;43;Boomerang;2025-11-18T00:33:32.000Z
1;coloured;1;1;Western Cape;male;38;Cartoon Network;2025-11-18T00:33:30.000Z
1;white;1;1;Mpumalanga;male;32;Supersport Live Events;2025-11-18T00:33:26.000Z
1;white;1;1;Gauteng;male;21;ICC Cricket World Cup 2011;2025-11-18T00:33:24.000Z
1;indian_asian;1;1;Western Cape;male;24;Supersport Live Events;2025-11-18T00:33:22.000Z
1;black;1;1;Limpopo;male;24;Trace TV;2025-11-18T00:33:21.000Z
1;black;1;1;Gauteng;male;57;Boomerang;2025-11-18T00:33:19.000Z
1;coloured;1;1;Mpumalanga;female;9;Supersport Live Events;2025-11-18T00:33:18.000Z
1;black;1;1;Gauteng;male;19;Trace TV;2025-11-18T00:33:18.000Z
1;coloured;1;1;Western Cape;male;29;Supersport Live Events;2025-11-18T00:33:14.000Z
1;coloured;1;1;Western Cape;male;47;Cartoon Network;2025-11-18T00:33:10.000Z
1;indian_asian;1;1;Limpopo;male;32;Channel O;2025-11-18T00:33:06.000Z
1;white;1;1;Eastern Cape;male;21;Supersport Live Events;2025-11-18T00:33:06.000Z
1;black;1;1;Kwazulu Natal;male;34;Africa Magic;2025-11-18T00:33:01.000Z
1;coloured;1;1;Western Cape;male;43;Supersport Live Events;2025-11-18T00:32:58.000Z
1;indian_asian;1;1;Gauteng;male;38;ICC Cricket World Cup 2011;2025-11-18T00:32:54.000Z
1;coloured;1;1;Northern Cape;female;32;Cartoon Network;2025-11-18T00:32:54.000Z
1;indian_asian;1;1;Limpopo;male;28;Supersport Live Events;2025-11-18T00:32:52.000Z
1;indian_asian;1;1;Kwazulu Natal;male;42;ICC Cricket World Cup 2011;2025-11-18T00:32:46.000Z
1;None;1;1;Western Cape;male;22;ICC Cricket World Cup 2011;2025-11-18T00:32:46.000Z
1;black;1;1;Gauteng;male;20;Trace TV;2025-11-18T00:32:45.000Z
1;indian_asian;1;1;Gauteng;male;34;CNN;2025-11-18T00:32:45.000Z
1;indian_asian;1;1;Western Cape;male;54;Trace TV;2025-11-18T00:32:42.000Z
1;indian_asian;1;1;Gauteng;male;22;ICC Cricket World Cup 2011;2025-11-18T00:32:40.000Z
1;indian_asian;1;1;Limpopo;male;31;Supersport Live Events;2025-11-18T00:32:38.000Z
1;indian_asian;1;1;Limpopo;male;32;ICC Cricket World Cup 2011;2025-11-18T00:32:36.000Z
1;white;1;1;Northern Cape;male;20;Supersport Live Events;2025-11-18T00:32:32.000Z
1;black;1;1;Gauteng;male;27;Supersport Live Events;2025-11-18T00:32:32.000Z
1;black;1;1;Free State;male;19;Channel O;2025-11-18T00:32:30.000Z
1;black;1;1;Gauteng;male;32;Africa Magic;2025-11-18T00:32:30.000Z
1;black;1;1;Mpumalanga;male;52;Africa Magic;2025-11-18T00:32:29.000Z
2;black;2;1;Gauteng;female;43;Africa Magic;2025-11-18T00:32:29.000Z
1;black;1;1;Gauteng;female;29;Africa Magic;2025-11-18T00:32:29.000Z
1;black;1;1;Limpopo;male;41;Africa Magic;2025-11-18T00:32:27.000Z
1;black;1;1;Gauteng;male;20;Trace TV;2025-11-18T00:32:24.000Z
1;black;1;1;Gauteng;male;32;Boomerang;2025-11-18T00:32:23.000Z
1;white;1;1;Eastern Cape;male;36;ICC Cricket World Cup 2011;2025-11-18T00:32:22.000Z
1;black;1;1;Limpopo;male;21;Trace TV;2025-11-18T00:32:21.000Z
1;indian_asian;1;1;Gauteng;male;25;SuperSport Blitz;2025-11-18T00:32:20.000Z
1;indian_asian;1;1;Gauteng;male;27;Supersport Live Events;2025-11-18T00:32:18.000Z
1;black;1;1;Mpumalanga;male;33;Trace TV;2025-11-18T00:32:15.000Z
1;indian_asian;1;1;North West;male;34;SawSee;2025-11-18T00:32:15.000Z
1;white;1;1;Gauteng;male;43;Supersport Live Events;2025-11-18T00:32:14.000Z
1;None;1;1;Western Cape;female;32;E! Entertainment;2025-11-18T00:32:06.000Z
1;coloured;1;1;Western Cape;male;33;ICC Cricket World Cup 2011;2025-11-18T00:32:00.000Z
1;coloured;1;1;Gauteng;male;41;Africa Magic;2025-11-18T00:31:59.000Z
1;white;1;1;Northern Cape;male;30;Supersport Live Events;2025-11-18T00:31:58.000Z
1;black;1;1;Gauteng;male;35;ICC Cricket World Cup 2011;2025-11-18T00:31:56.000Z
1;black;1;1;Gauteng;male;39;Boomerang;2025-11-18T00:31:56.000Z
1;black;1;1;Gauteng;male;28;Africa Magic;2025-11-18T00:31:54.000Z
1;white;1;1;Mpumalanga;male;22;ICC Cricket World Cup 2011;2025-11-18T00:31:52.000Z
1;black;1;1;Eastern Cape;male;31;ICC Cricket World Cup 2011;2025-11-18T00:31:50.000Z
1;black;1;1;Mpumalanga;male;26;Africa Magic;2025-11-18T00:31:49.000Z
1;coloured;1;1;Western Cape;male;29;Supersport Live Events;2025-11-18T00:31:48.000Z
1;black;1;1;Gauteng;female;36;Cartoon Network;2025-11-18T00:31:48.000Z
1;black;1;1;Free State;male;33;Channel O;2025-11-18T00:31:42.000Z
1;black;1;1;Mpumalanga;female;30;Africa Magic;2025-11-18T00:31:32.000Z
1;indian_asian;1;1;Limpopo;male;30;ICC Cricket World Cup 2011;2025-11-18T00:31:28.000Z
1;black;1;1;Gauteng;male;33;Africa Magic;2025-11-18T00:31:27.000Z
1;black;1;1;Mpumalanga;male;52;Trace TV;2025-11-18T00:31:27.000Z
1;black;1;1;Eastern Cape;male;35;ICC Cricket World Cup 2011;2025-11-18T00:31:26.000Z
1;black;1;1;Gauteng;male;24;Supersport Live Events;2025-11-18T00:31:22.000Z
1;coloured;1;1;Western Cape;male;52;Supersport Live Events;2025-11-18T00:31:20.000Z
1;coloured;1;1;Western Cape;male;44;ICC Cricket World Cup 2011;2025-11-18T00:31:18.000Z
1;white;1;1;Gauteng;male;29;ICC Cricket World Cup 2011;2025-11-18T00:31:14.000Z
1;coloured;1;1;Western Cape;male;44;SuperSport Blitz;2025-11-18T00:31:10.000Z
1;white;1;1;Gauteng;male;32;Supersport Live Events;2025-11-18T00:31:10.000Z
1;coloured;1;1;Western Cape;male;35;ICC Cricket World Cup 2011;2025-11-18T00:31:08.000Z
1;black;1;1;North West;female;34;Africa Magic;2025-11-18T00:31:07.000Z
1;black;1;1;Eastern Cape;male;23;Trace TV;2025-11-18T00:31:06.000Z
1;coloured;1;1;Western Cape;male;34;Supersport Live Events;2025-11-18T00:31:06.000Z
1;black;1;1;Mpumalanga;male;26;Boomerang;2025-11-18T00:30:56.000Z
1;None;1;1;Gauteng;male;23;ICC Cricket World Cup 2011;2025-11-18T00:30:52.000Z
1;black;1;1;Kwazulu Natal;female;35;Boomerang;2025-11-18T00:30:49.000Z
1;black;1;1;Kwazulu Natal;female;32;Africa Magic;2025-11-18T00:30:48.000Z
1;black;1;1;Gauteng;female;34;E! Entertainment;2025-11-18T00:30:46.000Z
1;black;1;1;Kwazulu Natal;female;34;Africa Magic;2025-11-18T00:30:44.000Z
1;white;1;1;Western Cape;male;47;ICC Cricket World Cup 2011;2025-11-18T00:30:40.000Z
1;coloured;1;1;Eastern Cape;male;28;Supersport Live Events;2025-11-18T00:30:38.000Z
1;coloured;1;1;Western Cape;male;29;Trace TV;2025-11-18T00:30:36.000Z
1;black;1;1;Gauteng;male;22;SuperSport Blitz;2025-11-18T00:30:36.000Z
1;indian_asian;1;1;Gauteng;male;38;ICC Cricket World Cup 2011;2025-11-18T00:30:36.000Z
1;black;1;1;Kwazulu Natal;male;49;SuperSport Blitz;2025-11-18T00:30:36.000Z
1;black;1;1;Gauteng;male;22;Cartoon Network;2025-11-18T00:30:30.000Z
1;black;1;1;Gauteng;male;43;Trace TV;2025-11-18T00:30:30.000Z
1;coloured;1;1;Western Cape;male;9;ICC Cricket World Cup 2011;2025-11-18T00:30:26.000Z
1;coloured;1;1;Free State;male;21;Channel O;2025-11-18T00:30:24.000Z
1;black;1;1;Eastern Cape;male;28;Channel O;2025-11-18T00:30:18.000Z
1;black;1;1;Gauteng;male;36;Channel O;2025-11-18T00:30:09.000Z
1;white;1;1;Gauteng;male;34;Cartoon Network;2025-11-18T00:30:07.000Z
1;black;1;1;Gauteng;male;18;Africa Magic;2025-11-18T00:30:06.000Z
1;coloured;1;1;Western Cape;male;36;Supersport Live Events;2025-11-18T00:30:06.000Z
1;None;1;1;Gauteng;male;17;Cartoon Network;2025-11-18T00:30:06.000Z
1;coloured;1;1;Gauteng;male;18;SuperSport Blitz;2025-11-18T00:30:06.000Z
1;white;1;1;Kwazulu Natal;male;38;Cartoon Network;2025-11-18T00:30:01.000Z
1;coloured;1;1;Western Cape;male;35;ICC Cricket World Cup 2011;2025-11-18T00:29:58.000Z
1;indian_asian;1;1;Gauteng;male;39;ICC Cricket World Cup 2011;2025-11-18T00:29:56.000Z
1;coloured;1;1;Western Cape;male;44;ICC Cricket World Cup 2011;2025-11-18T00:29:56.000Z
1;white;1;1;Mpumalanga;male;24;ICC Cricket World Cup 2011;2025-11-18T00:29:54.000Z
1;white;1;1;Gauteng;male;47;Supersport Live Events;2025-11-18T00:29:52.000Z
1;None;1;1;Gauteng;male;24;Trace TV;2025-11-18T00:29:48.000Z
1;black;1;1;Eastern Cape;male;23;ICC Cricket World Cup 2011;2025-11-18T00:29:48.000Z
1;black;1;1;Free State;female;46;Trace TV;2025-11-18T00:29:48.000Z
1;indian_asian;1;1;Limpopo;male;27;ICC Cricket World Cup 2011;2025-11-18T00:29:48.000Z
1;black;1;1;Limpopo;male;23;Channel O;2025-11-18T00:29:45.000Z
1;white;1;1;Western Cape;male;31;Supersport Live Events;2025-11-18T00:29:44.000Z
1;indian_asian;1;1;Gauteng;male;34;ICC Cricket World Cup 2011;2025-11-18T00:29:44.000Z
1;coloured;1;1;Western Cape;male;33;Supersport Live Events;2025-11-18T00:29:40.000Z
1;indian_asian;1;1;Gauteng;male;27;ICC Cricket World Cup 2011;2025-11-18T00:29:40.000Z
1;coloured;1;1;Western Cape;male;33;Trace TV;2025-11-18T00:29:39.000Z
1;coloured;1;1;Western Cape;male;27;Cartoon Network;2025-11-18T00:29:38.000Z
1;coloured;1;1;Western Cape;male;28;Trace TV;2025-11-18T00:29:36.000Z
1;None;1;1;None;None;0;Channel O;2025-11-18T00:29:36.000Z
1;black;1;1;Western Cape;female;26;E! Entertainment;2025-11-18T00:29:34.000Z
1;black;1;1;Gauteng;male;44;ICC Cricket World Cup 2011;2025-11-18T00:29:28.000Z
1;black;1;1;North West;male;47;SuperSport Blitz;2025-11-18T00:29:28.000Z
1;black;1;1;Gauteng;male;44;Trace TV;2025-11-18T00:29:27.000Z
1;coloured;1;1;Western Cape;male;35;Trace TV;2025-11-18T00:29:27.000Z
1;white;1;1;Kwazulu Natal;male;55;E! Entertainment;2025-11-18T00:29:24.000Z
1;indian_asian;1;1;Kwazulu Natal;male;20;ICC Cricket World Cup 2011;2025-11-18T00:29:22.000Z
1;white;1;1;Western Cape;male;43;ICC Cricket World Cup 2011;2025-11-18T00:29:22.000Z
1;coloured;1;1;Western Cape;female;43;Channel O;2025-11-18T00:29:21.000Z
1;indian_asian;1;1;Limpopo;male;38;ICC Cricket World Cup 2011;2025-11-18T00:29:14.000Z
1;coloured;1;1;Western Cape;female;27;Trace TV;2025-11-18T00:29:12.000Z
1;coloured;1;1;Western Cape;male;31;Trace TV;2025-11-18T00:29:12.000Z
1;black;1;1;Mpumalanga;male;31;Channel O;2025-11-18T00:29:12.000Z
1;indian_asian;1;1;Mpumalanga;male;24;ICC Cricket World Cup 2011;2025-11-18T00:29:08.000Z
1;coloured;1;1;Western Cape;male;42;SuperSport Blitz;2025-11-18T00:29:06.000Z
1;white;1;1;Free State;male;48;Boomerang;2025-11-18T00:29:06.000Z
1;black;1;1;Western Cape;male;44;Channel O;2025-11-18T00:29:03.000Z
1;indian_asian;1;1;Kwazulu Natal;male;36;Trace TV;2025-11-18T00:29:03.000Z
1;black;1;1;Gauteng;female;21;Channel O;2025-11-18T00:29:00.000Z
1;None;1;1;Gauteng;male;47;Trace TV;2025-11-18T00:29:00.000Z
1;white;1;1;Gauteng;male;24;Supersport Live Events;2025-11-18T00:29:00.000Z
1;None;1;1;Gauteng;male;38;Channel O;2025-11-18T00:29:00.000Z
1;white;1;1;Western Cape;male;31;Supersport Live Events;2025-11-18T00:28:58.000Z
1;black;1;1;Eastern Cape;male;40;Channel O;2025-11-18T00:28:57.000Z
1;white;1;1;Mpumalanga;male;19;Supersport Live Events;2025-11-18T00:28:56.000Z
1;None;1;1;Western Cape;male;38;Channel O;2025-11-18T00:28:51.000Z
1;coloured;1;1;Western Cape;male;26;Trace TV;2025-11-18T00:28:51.000Z
1;white;1;1;Gauteng;male;33;Supersport Live Events;2025-11-18T00:28:50.000Z
1;None;1;1;None;None;0;Channel O;2025-11-18T00:28:48.000Z
1;black;1;1;Gauteng;male;30;Trace TV;2025-11-18T00:28:42.000Z
1;coloured;1;1;Eastern Cape;male;52;Trace TV;2025-11-18T00:28:39.000Z
1;black;1;1;Kwazulu Natal;male;43;E! Entertainment;2025-11-18T00:28:38.000Z
1;black;1;1;Western Cape;male;24;Africa Magic;2025-11-18T00:28:38.000Z
1;coloured;1;1;Western Cape;male;42;Supersport Live Events;2025-11-18T00:28:32.000Z
1;black;1;1;Gauteng;female;31;Cartoon Network;2025-11-18T00:28:28.000Z
1;black;1;1;Western Cape;male;44;Channel O;2025-11-18T00:28:21.000Z
1;white;1;1;North West;male;31;Supersport Live Events;2025-11-18T00:28:18.000Z
1;white;1;1;Gauteng;male;24;Boomerang;2025-11-18T00:28:15.000Z
1;black;1;1;Mpumalanga;male;50;Africa Magic;2025-11-18T00:28:11.000Z
1;black;1;1;Gauteng;male;33;Supersport Live Events;2025-11-18T00:28:08.000Z
1;black;1;1;Mpumalanga;male;27;Channel O;2025-11-18T00:28:06.000Z
1;black;1;1;Gauteng;male;44;CNN;2025-11-18T00:28:04.000Z
1;indian_asian;1;1;Eastern Cape;male;9;ICC Cricket World Cup 2011;2025-11-18T00:28:02.000Z
1;coloured;1;1;Gauteng;male;46;Supersport Live Events;2025-11-18T00:28:02.000Z
1;black;1;1;Eastern Cape;male;25;Channel O;2025-11-18T00:28:00.000Z
1;black;1;1;Gauteng;male;31;Channel O;2025-11-18T00:27:57.000Z
1;black;1;1;Gauteng;male;25;Boomerang;2025-11-18T00:27:56.000Z
1;white;1;1;Gauteng;male;40;Supersport Live Events;2025-11-18T00:27:54.000Z
1;black;1;1;Limpopo;female;40;Africa Magic;2025-11-18T00:27:53.000Z
1;black;1;1;Gauteng;male;46;ICC Cricket World Cup 2011;2025-11-18T00:27:52.000Z
1;black;1;1;Northern Cape;female;36;Channel O;2025-11-18T00:27:48.000Z
1;coloured;1;1;Western Cape;male;35;Trace TV;2025-11-18T00:27:45.000Z
1;black;1;1;Eastern Cape;male;24;Channel O;2025-11-18T00:27:42.000Z
1;indian_asian;1;1;Kwazulu Natal;male;33;Trace TV;2025-11-18T00:27:39.000Z
1;None;1;1;None;None;0;CNN;2025-11-18T00:27:36.000Z
1;coloured;1;1;Western Cape;male;35;SuperSport Blitz;2025-11-18T00:27:34.000Z
1;black;1;1;Gauteng;male;31;Channel O;2025-11-18T00:27:30.000Z
1;indian_asian;1;1;Limpopo;male;10;ICC Cricket World Cup 2011;2025-11-18T00:27:30.000Z
1;black;1;1;Gauteng;male;21;Trace TV;2025-11-18T00:27:24.000Z
1;indian_asian;1;1;Eastern Cape;male;30;ICC Cricket World Cup 2011;2025-11-18T00:27:22.000Z
1;coloured;1;1;Western Cape;female;30;ICC Cricket World Cup 2011;2025-11-18T00:27:22.000Z
1;black;1;1;Gauteng;male;31;Channel O;2025-11-18T00:27:21.000Z
1;black;1;1;Limpopo;male;22;Trace TV;2025-11-18T00:27:18.000Z
1;black;1;1;North West;male;62;Trace TV;2025-11-18T00:27:18.000Z
1;indian_asian;1;1;Eastern Cape;male;27;Supersport Live Events;2025-11-18T00:27:16.000Z
1;indian_asian;1;1;Gauteng;male;17;ICC Cricket World Cup 2011;2025-11-18T00:27:16.000Z
1;indian_asian;1;1;Gauteng;male;37;ICC Cricket World Cup 2011;2025-11-18T00:27:16.000Z
1;white;1;1;Gauteng;male;39;ICC Cricket World Cup 2011;2025-11-18T00:27:14.000Z
1;coloured;1;1;Western Cape;male;35;SuperSport Blitz;2025-11-18T00:27:14.000Z
1;coloured;1;1;Kwazulu Natal;male;30;Supersport Live Events;2025-11-18T00:27:12.000Z
1;black;1;1;Mpumalanga;male;23;Trace TV;2025-11-18T00:27:09.000Z
1;black;1;1;North West;female;34;Africa Magic;2025-11-18T00:27:09.000Z
1;white;1;1;Gauteng;male;32;E! Entertainment;2025-11-18T00:27:08.000Z
1;black;1;1;Gauteng;male;33;Channel O;2025-11-18T00:27:03.000Z
1;black;1;1;Limpopo;male;31;Boomerang;2025-11-18T00:27:02.000Z
1;indian_asian;1;1;Limpopo;male;46;Channel O;2025-11-18T00:27:00.000Z
1;black;1;1;Limpopo;male;31;ICC Cricket World Cup 2011;2025-11-18T00:27:00.000Z
1;coloured;1;1;Gauteng;male;18;Trace TV;2025-11-18T00:26:57.000Z
1;black;1;1;Gauteng;male;14;SuperSport Blitz;2025-11-18T00:26:54.000Z
1;indian_asian;1;1;Limpopo;male;23;ICC Cricket World Cup 2011;2025-11-18T00:26:54.000Z
1;black;1;1;Free State;male;33;Supersport Live Events;2025-11-18T00:26:54.000Z
1;black;1;1;Eastern Cape;male;36;ICC Cricket World Cup 2011;2025-11-18T00:26:52.000Z
1;white;1;1;Eastern Cape;male;37;Supersport Live Events;2025-11-18T00:26:52.000Z
1;white;1;1;Kwazulu Natal;male;45;CNN;2025-11-18T00:26:46.000Z
1;black;1;1;North West;male;30;Cartoon Network;2025-11-18T00:26:45.000Z
1;black;1;1;Gauteng;male;27;Channel O;2025-11-18T00:26:45.000Z
1;indian_asian;1;1;Gauteng;male;27;SuperSport Blitz;2025-11-18T00:26:44.000Z
1;black;1;1;Gauteng;male;26;Supersport Live Events;2025-11-18T00:26:44.000Z
1;coloured;1;1;Western Cape;male;34;E! Entertainment;2025-11-18T00:26:42.000Z
1;coloured;1;1;Western Cape;male;37;E! Entertainment;2025-11-18T00:26:40.000Z
1;white;1;1;Gauteng;male;49;ICC Cricket World Cup 2011;2025-11-18T00:26:38.000Z
1;black;1;1;Mpumalanga;male;40;Channel O;2025-11-18T00:26:36.000Z
1;None;1;1;Western Cape;male;39;ICC Cricket World Cup 2011;2025-11-18T00:26:34.000Z
1;black;1;1;Kwazulu Natal;male;29;Channel O;2025-11-18T00:26:33.000Z
1;black;1;1;Western Cape;male;41;Boomerang;2025-11-18T00:26:33.000Z
1;white;1;1;Gauteng;male;29;ICC Cricket World Cup 2011;2025-11-18T00:26:24.000Z
1;white;1;1;Eastern Cape;male;27;Cartoon Network;2025-11-18T00:26:24.000Z
1;coloured;1;1;Northern Cape;male;57;Channel O;2025-11-18T00:26:21.000Z
1;indian_asian;1;1;Gauteng;male;29;ICC Cricket World Cup 2011;2025-11-18T00:26:20.000Z
1;coloured;1;1;Western Cape;male;24;Supersport Live Events;2025-11-18T00:26:20.000Z
1;coloured;1;1;Gauteng;male;28;ICC Cricket World Cup 2011;2025-11-18T00:26:20.000Z
1;black;1;1;Gauteng;male;18;Trace TV;2025-11-18T00:26:18.000Z
1;indian_asian;1;1;Gauteng;male;44;ICC Cricket World Cup 2011;2025-11-18T00:26:18.000Z
1;black;1;1;Western Cape;male;24;Boomerang;2025-11-18T00:26:11.000Z
1;black;1;1;Kwazulu Natal;male;51;ICC Cricket World Cup 2011;2025-11-18T00:26:06.000Z
1;black;1;1;Western Cape;male;37;Supersport Live Events;2025-11-18T00:26:06.000Z
1;black;1;1;Limpopo;female;33;Africa Magic;2025-11-18T00:26:04.000Z
1;black;1;1;Kwazulu Natal;male;33;Trace TV;2025-11-18T00:26:03.000Z
1;black;1;1;Mpumalanga;male;24;SuperSport Blitz;2025-11-18T00:26:02.000Z
1;indian_asian;1;1;Gauteng;male;43;Supersport Live Events;2025-11-18T00:25:52.000Z
1;black;1;1;Gauteng;male;39;Channel O;2025-11-18T00:25:51.000Z
1;black;1;1;Gauteng;male;39;Africa Magic;2025-11-18T00:25:49.000Z
1;black;1;1;Western Cape;male;35;Supersport Live Events;2025-11-18T00:25:46.000Z
1;black;1;1;Kwazulu Natal;male;32;Channel O;2025-11-18T00:25:45.000Z
1;None;1;1;North West;male;37;Trace TV;2025-11-18T00:25:42.000Z
1;black;1;1;North West;male;27;SuperSport Blitz;2025-11-18T00:25:42.000Z
1;white;1;1;Gauteng;male;27;Cartoon Network;2025-11-18T00:25:42.000Z
1;black;1;1;Mpumalanga;male;33;Supersport Live Events;2025-11-18T00:25:40.000Z
1;indian_asian;1;1;Gauteng;male;28;ICC Cricket World Cup 2011;2025-11-18T00:25:38.000Z
1;white;1;1;Gauteng;male;30;E! Entertainment;2025-11-18T00:25:34.000Z
1;black;1;1;Gauteng;male;27;Trace TV;2025-11-18T00:25:33.000Z
1;coloured;1;1;Western Cape;male;43;Supersport Live Events;2025-11-18T00:25:30.000Z
1;indian_asian;1;1;Gauteng;male;39;Cartoon Network;2025-11-18T00:25:30.000Z
1;white;1;1;Mpumalanga;male;27;Supersport Live Events;2025-11-18T00:25:24.000Z
1;black;1;1;Gauteng;male;36;E! Entertainment;2025-11-18T00:25:22.000Z
1;black;1;1;Mpumalanga;male;21;Trace TV;2025-11-18T00:25:21.000Z
1;black;1;1;Gauteng;male;34;CNN;2025-11-18T00:25:20.000Z
